iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
328,"(11, 7)","(10, 7)",East,"[(11, 6), (10, 7)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 7)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 6)]",329,206,0,206
329,"(11, 6)","(11, 7)",South,"[(11, 7), (11, 5)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 6)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 5)]",330,207,0,207
330,"(11, 5)","(11, 6)",South,"[(11, 6), (11, 4)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 5)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 4)]",331,208,0,208
331,"(11, 4)","(11, 5)",South,"[(11, 5), (11, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 4)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 3)]",332,209,0,209
332,"(11, 3)","(11, 4)",South,"[(11, 4), (11, 2), (10, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (10, 3)]",333,210,0,210
333,"(10, 3)","(11, 3)",West,"[(11, 3), (9, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (10, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (9, 3)]",334,211,0,211
334,"(9, 3)","(10, 3)",West,"[(9, 4), (10, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (9, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (9, 4)]",335,212,0,212
335,"(9, 4)","(9, 3)",North,"[(9, 5), (9, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (9, 4)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (9, 5)]",336,213,0,213
336,"(9, 5)","(9, 4)",North,"[(9, 4)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2), (9, 5)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2)]",337,214,0,214
337,"(11, 2)","(11, 3)",South,"[(11, 3), (11, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 2)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 1)]",338,211,0,211
338,"(11, 1)","(11, 2)",South,"[(11, 2), (12, 1), (10, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (11, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (10, 1)]",339,212,0,212
339,"(10, 1)","(11, 1)",West,"[(11, 1), (9, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (10, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (9, 1)]",340,213,0,213
340,"(9, 1)","(10, 1)",West,"[(10, 1), (8, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (9, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (8, 1)]",341,214,0,214
341,"(8, 1)","(9, 1)",West,"[(9, 1), (7, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (8, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 1)]",342,215,0,215
342,"(7, 1)","(8, 1)",West,"[(7, 2), (8, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 2)]",343,216,0,216
343,"(7, 2)","(7, 1)",North,"[(7, 3), (7, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 2)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 3)]",344,217,0,217
344,"(7, 3)","(7, 2)",North,"[(7, 4), (7, 2), (6, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (6, 3)]",345,218,0,218
345,"(6, 3)","(7, 3)",West,"[(7, 3), (5, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (6, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (5, 3)]",346,219,0,219
346,"(5, 3)","(6, 3)",West,"[(5, 2), (6, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (5, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (5, 2)]",347,220,0,220
347,"(5, 2)","(5, 3)",South,"[(5, 3), (5, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (5, 2)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (5, 1)]",348,221,0,221
348,"(5, 1)","(5, 2)",South,"[(5, 2)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4), (5, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4)]",349,222,0,222
349,"(7, 4)","(7, 3)",North,"[(7, 5), (7, 3)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 4)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 5)]",350,219,0,219
350,"(7, 5)","(7, 4)",North,"[(7, 4)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1), (7, 5)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1)]",351,220,0,220
351,"(12, 1)","(11, 1)",East,"[(13, 1), (11, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (12, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (13, 1)]",352,213,0,213
352,"(13, 1)","(12, 1)",East,"[(12, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16), (13, 1)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16)]",353,214,0,214
353,"(9, 16)","(9, 15)",North,"[(9, 17), (9, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 16)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 17)]",354,193,0,193
354,"(9, 17)","(9, 16)",North,"[(9, 16)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16), (9, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16)]",355,194,0,194
355,"(5, 16)","(5, 17)",South,"[(5, 17), (5, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 16)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 15)]",356,187,0,187
356,"(5, 15)","(5, 16)",South,"[(5, 16), (5, 14)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (22, 35), (17, 34), (15, 32), (11, 34), (11, 26), (9, 26), (3, 28), (5, 14)]",357,188,0,188
